"Period","x","y","Bearing","Distance_km"
"2010-2015",-85.7258233216481,40.0225061060844,59.2561017878688,46.169454371669
"2010-2015",-85.7293267512562,40.0222366114992,59.0754291091469,45.9152185773261
"2010-2015",-85.7290572566709,40.0222366114992,59.0914683845751,45.9333416549817
"2010-2015",-85.7287877620857,40.0222366114992,59.1074926745829,45.9514690877744
"2010-2015",-85.7285182675004,40.0222366114992,59.1235019976577,45.9696008705525
"2010-2015",-85.7282487729152,40.0222366114992,59.1394963722624,45.9877369981693
"2010-2015",-85.72797927833,40.0222366114992,59.155475816834,46.0058774654865
"2010-2015",-85.7277097837447,40.0222366114992,59.1714403497868,46.024022267372
"2010-2015",-85.7274402891595,40.0222366114992,59.1873899895075,46.0421713987025
"2010-2015",-85.7271707945743,40.0222366114992,59.2033247543587,46.0603248543595
"2010-2015",-85.726901299989,40.0222366114992,59.2192446626772,46.0784826292304
"2010-2015",-85.7266318054038,40.0222366114992,59.2351497327769,46.0966447182122
"2010-2015",-85.7263623108186,40.0222366114992,59.2510399829446,46.1148111162079
"2010-2015",-85.7260928162333,40.0222366114992,59.2669154314422,46.1329818181256
"2010-2015",-85.7293267512562,40.021967116914,59.1022227423493,45.8968383013326
"2010-2015",-85.7290572566709,40.021967116914,59.118253979595,45.9149687053321
"2010-2015",-85.7287877620857,40.021967116914,59.1342702305522,45.9331034604732
"2010-2015",-85.7285182675004,40.021967116914,59.1502715137249,45.9512425616046
"2010-2015",-85.7282487729152,40.021967116914,59.1662578475928,45.96938600358
"2010-2015",-85.72797927833,40.021967116914,59.1822292506093,45.9875337812617
"2010-2015",-85.7277097837447,40.021967116914,59.1981857412055,46.0056858895188
"2010-2015",-85.7274402891595,40.021967116914,59.2141273377844,46.0238423232279
"2010-2015",-85.7271707945743,40.021967116914,59.2300540587252,46.0420030772713
"2010-2015",-85.726901299989,40.021967116914,59.2459659223807,46.0601681465372
"2010-2015",-85.7266318054038,40.021967116914,59.2618629470816,46.0783375259231
"2010-2015",-85.7263623108186,40.021967116914,59.2777451511307,46.0965112103332
"2010-2015",-85.7293267512562,40.0216976223287,59.1290313803677,45.878470234674
"2010-2015",-85.7290572566709,40.0216976223287,59.1450545609007,45.8966079660591
"2010-2015",-85.7287877620857,40.0216976223287,59.1610627543024,45.9147500445827
"2010-2015",-85.7285182675004,40.0216976223287,59.1770559790934,45.9328964650936
"2010-2015",-85.7282487729152,40.0216976223287,59.1930342537701,45.9510472224467
"2010-2015",-85.7293267512562,40.0214281277435,59.1558550240601,45.8601143920209
"2010-2015",-85.7290572566709,40.0214281277435,59.1718701293337,45.8782594518231
"2010-2015",-85.7667864986039,40.0165772252092,57.2808061277827,43.0353060265659
"2010-2015",-85.7665170040187,40.0165772252092,57.298953291085,43.0529363249777
"2010-2015",-85.7667864986039,40.0076839038965,58.2231639027893,42.4088805254896
"2010-2015",-85.7821476899624,40.0055279472146,57.409882553737,41.2438307274892
"2010-2015",-85.7818781953771,40.0055279472146,57.4287407938162,41.261499098288
"2010-2015",-85.7821476899624,40.0052584526293,57.4394064871087,41.224703589066
"2010-2015",-85.7818781953771,40.0052584526293,57.4582557224528,41.2423802236439
"2010-2015",-85.7670559931892,40.0001380555099,59.0204855520388,41.8702182246576
"2010-2015",-85.7662475094335,40.0001380555099,59.0732983743451,41.9245698038454
"2010-2015",-85.7670559931892,39.9998685609246,59.0498618598422,41.8518104090645
"2010-2015",-85.7662475094335,39.9998685609246,59.1026457597516,41.9061860769934
"2010-2015",-85.7737933578201,39.9977126042427,58.841214187815,41.2519720768093
"2010-2015",-85.7735238632348,39.9977126042427,58.8592084556547,41.2700361620044
"2010-2015",-85.7732543686496,39.9977126042427,58.877184036626,41.2881051505631
"2010-2015",-85.7721763903087,39.9977126042427,58.9489000024594,41.3604300098581
"2010-2015",-85.7737933578201,39.9974431096575,58.8709993704715,41.2334824644256
"2010-2015",-85.7735238632348,39.9974431096575,58.8889838077888,41.2515547174277
"2010-2015",-85.7732543686496,39.9974431096575,58.9069495567269,41.269631868887
"2010-2015",-85.7729848740644,39.9974431096575,58.9248966428725,41.2877139123676
"2010-2015",-85.7724458848939,39.9974431096575,58.9607349289418,41.3238926496997
"2010-2015",-85.7721763903087,39.9974431096575,58.9786261798491,41.3419893307327
"2010-2015",-85.7737933578201,39.9971736150723,58.9008032671268,41.2150063450976
"2010-2015",-85.7735238632348,39.9971736150723,58.9187778482956,41.2330867673135
"2010-2015",-85.7732543686496,39.9971736150723,58.9367337396134,41.2511720830696
"2010-2015",-85.7729848740644,39.9971736150723,58.9546709666928,41.2692622859306
"2010-2015",-85.7727153794791,39.9971736150723,58.9725895551091,41.287357369472
"2010-2015",-85.7724458848939,39.9971736150723,58.9904895303978,41.3054573272776
"2010-2015",-85.7721763903087,39.9971736150723,59.0083709180591,41.3235621529464
"2010-2015",-85.7724458848939,39.996904120487,59.020262719476,41.2870355229229
"2010-2015",-85.7721763903087,39.996904120487,59.0381342184315,41.3051484945678
"2010-2015",-85.707497689852,39.9963651313166,62.8989505718181,45.7460624750571
"2010-2015",-85.7072281952668,39.9963651313166,62.9129828864691,45.7651953056677
"2010-2015",-85.707497689852,39.9960956367313,62.9263907315622,45.7295053345433
"2010-2015",-85.7072281952668,39.9960956367313,62.9404133434678,45.7486451650164
"2010-2015",-85.7099231411192,39.9950176583904,62.9098266522876,45.4910626133653
"2010-2015",-85.7096536465339,39.9950176583904,62.9239317864482,45.5101984562376
"2010-2015",-85.7099231411192,39.9947481638051,62.9374222357329,45.4745106818801
"2010-2015",-85.7096536465339,39.9947481638051,62.9515175536568,45.4936535623409
"2010-2015",-85.7099231411192,39.9944786692199,62.9650314066251,45.4579724776427
"2010-2015",-85.7101926357044,39.9942091746347,62.9785649486366,45.4222946240808
"2010-2015",-85.7099231411192,39.9942091746347,62.9926541621695,45.4414480156407
"2010-2015",-85.7096536465339,39.9942091746347,63.0067297938663,45.4606049692878
"2010-2015",-85.7101926357044,39.9939396800494,63.0062111588704,45.4057768791446
"2010-2015",-85.7099231411192,39.9939396800494,63.0202904995451,45.4249373108719
"2010-2015",-85.7096536465339,39.9939396800494,63.0343562612334,45.44410130009
"2010-2015",-85.7101926357044,39.9850463587366,63.9261455016425,44.8685082697943
"2010-2015",-85.7099231411192,39.9850463587366,63.9398889044547,44.8879005558029
"2010-2015",-85.7096536465339,39.9850463587366,63.9536188383452,44.9072962443127
"2010-2015",-85.7093841519487,39.9850463587366,63.9673353215295,44.9266953309154
"2010-2015",-86.3914749471807,39.9812734345433,311.856916139098,31.2110511554772
"2010-2015",-86.3912054525954,39.9812734345433,311.889188488396,31.1960945421793
"2010-2015",-86.3909359580102,39.9804649507876,311.813291965934,31.1129409059405
"2010-2015",-86.3906664634249,39.9804649507876,311.845632196494,31.0979709440181
"2010-2015",-86.3796171854303,39.9799259616172,313.134724974633,30.4464703449653
"2010-2015",-86.3796171854303,39.9793869724467,313.061896636591,30.4001781560333
"2010-2015",-86.379347690845,39.9793869724467,313.095989198687,30.385587873186
"2010-2015",-86.3823121312826,39.9791174778615,312.686898928052,30.5236333627048
"2010-2015",-85.7411845130065,39.978578488691,62.9592633864464,42.2611809147905
"2010-2015",-85.7409150184213,39.978578488691,62.9744183835535,42.2803324240149
"2010-2015",-85.7406455238361,39.978578488691,62.989557679788,42.2994877661102
"2010-2015",-85.7403760292508,39.978578488691,63.0046812974253,42.3186469358692
"2010-2015",-85.7414540075918,39.9783089941057,62.9738184750828,42.2254958088509
"2010-2015",-85.7411845130065,39.9783089941057,62.9889777930209,42.2446510511133
"2010-2015",-85.7409150184213,39.9783089941057,63.0041213912782,42.263810126146
"2010-2015",-85.7406455238361,39.9783089941057,63.0192492921822,42.2829730287408
"2010-2015",-85.7403760292508,39.9783089941057,63.0343615180205,42.3021397536937
"2010-2015",-85.7306742241823,39.97750051035,63.6560539743636,42.9460168523853
"2010-2015",-85.7304047295971,39.97750051035,63.670567669721,42.9653435001005
"2010-2015",-85.7306742241823,39.9772310157648,63.6853860203707,42.9298372836019
"2010-2015",-85.7304047295971,39.9772310157648,63.6998883788808,42.9491712880612
"2010-2015",-85.7306742241823,39.9769615211796,63.7147329264391,42.9136725399732
"2010-2015",-85.7304047295971,39.9769615211796,63.7292239271524,42.9330139000409
"2010-2015",-86.3858155608907,39.9764225320091,311.886910329789,30.4876759788335
"2010-2015",-86.3858155608907,39.9761530374239,311.850046598897,30.4649397745788
"2010-2015",-86.3855460663055,39.9761530374239,311.883104885302,30.4499803151901
"2010-2015",-85.7306742241823,39.9761530374239,63.8028627636937,42.8652674276552
"2010-2015",-85.7304047295971,39.9761530374239,63.8173195652244,42.8846308475712
"2010-2015",-85.7309437187676,39.9758835428386,63.817808869529,42.8297949702003
"2010-2015",-85.7306742241823,39.9758835428386,63.8322690685105,42.8491621523351
"2010-2015",-85.7304047295971,39.9758835428386,63.8467144283514,42.8685329231532
"2010-2015",-85.7446879426146,39.9756140482534,63.0901815728176,41.8304638611748
"2010-2015",-85.7444184480294,39.9756140482534,63.1054155902527,41.8496490107725
"2010-2015",-85.7441489534441,39.9756140482534,63.1206336528182,41.8688380024103
"2010-2015",-85.7309437187676,39.9756140482534,63.8472414804582,42.8136972489918
"2010-2015",-85.7306742241823,39.9756140482534,63.8616902124612,42.8330717860643
"2010-2015",-85.7304047295971,39.9756140482534,63.8761241096157,42.8524499065658
"2010-2015",-85.7446879426146,39.9753445536682,63.1202204336375,41.8139989719535
"2010-2015",-85.7444184480294,39.9753445536682,63.1354427558893,41.8331917480833
"2010-2015",-85.7441489534441,39.9753445536682,63.1506491270521,41.8523883608203
"2010-2015",-85.7438794588589,39.9753445536682,63.1658395700452,41.8715888048866
"2010-2015",-85.7436099642737,39.9753445536682,63.1810141077513,41.8907930750144
"2010-2015",-85.7433404696884,39.9753445536682,63.1961727630118,41.9100011659453
"2010-2015",-85.7430709751032,39.9753445536682,63.21131555863,41.9292130724266
"2010-2015",-85.742801480518,39.9753445536682,63.2264425173694,41.9484287892152
"2010-2015",-85.7309437187676,39.9753445536682,63.8766889472723,42.7976144548689
"2010-2015",-85.7306742241823,39.9753445536682,63.8911261912552,42.8169963456508
"2010-2015",-85.7304047295971,39.9753445536682,63.9055486047172,42.8363818146012
"2010-2015",-85.7446879426146,39.9750750590829,63.1502752684985,41.7975490809392
"2010-2015",-85.7444184480294,39.9750750590829,63.1654858726076,41.8167494827193
"2010-2015",-85.7441489534441,39.9750750590829,63.1806805294475,41.8359537156655
"2010-2015",-85.7438794588589,39.9750750590829,63.1958592619498,41.8551617745027
"2010-2015",-85.7436099642737,39.9750750590829,63.2110220930093,41.8743736539672
"2010-2015",-85.7433404696884,39.9750750590829,63.2261690454795,41.8935893488033
"2010-2015",-85.7430709751032,39.9750750590829,63.2413001421756,41.9128088537624
"2010-2015",-85.742801480518,39.9750750590829,63.2564154058734,41.9320321636041
"2010-2015",-85.7309437187676,39.9750750590829,63.9061512656514,42.7815466046655
"2010-2015",-85.7306742241823,39.9750750590829,63.9205770005634,42.8009358479122
"2010-2015",-85.7304047295971,39.9750750590829,63.9349879093178,42.8203286640603
"2010-2015",-85.7446879426146,39.9748055644977,63.1803460735944,41.7811142058474
"2010-2015",-85.7444184480294,39.9748055644977,63.1955449365894,41.8003222323779
"2010-2015",-85.7441489534441,39.9748055644977,63.2107278561741,41.8195340846256
"2010-2015",-85.7438794588589,39.9748055644977,63.2258948552923,41.8387497573189
"2010-2015",-85.7436099642737,39.9748055644977,63.2410459568509,41.8579692451973
"2010-2015",-85.7433404696884,39.9748055644977,63.2561811837156,41.877192543009
"2010-2015",-85.7430709751032,39.9748055644977,63.2713005587133,41.8964196455078
"2010-2015",-85.742801480518,39.9748055644977,63.2864041046317,41.9156505474573
"2010-2015",-85.7309437187676,39.9748055644977,63.9356284312429,42.7654937152266
"2010-2015",-85.7306742241823,39.9748055644977,63.9500426360237,42.7848903096762
"2010-2015",-85.7304047295971,39.9748055644977,63.9644420190463,42.8042904717533
"2010-2015",-86.389588485084,39.9713021348896,310.722203291885,30.2711786074082
"2010-2015",-86.3893189904988,39.9713021348896,310.754567027594,30.2558775165319
"2010-2015",-86.3890494959135,39.9713021348896,310.786973243918,30.2405861756466
"2010-2015",-86.3903969688397,39.9710326403044,310.587792356974,30.2948402517472
"2010-2015",-86.3887800013283,39.9710326403044,310.781809544876,30.2029364509249
"2010-2015",-86.3885105067431,39.9710326403044,310.814294637704,30.1876532783042
"2010-2015",-86.3906664634249,39.9707631457191,310.517994826899,30.2879161536114
"2010-2015",-86.3903969688397,39.9707631457191,310.550176105417,30.2725535075251
"2010-2015",-86.3887800013283,39.9707631457191,310.74415443942,30.1805814780828
"2010-2015",-86.3885105067431,39.9707631457191,310.776633195479,30.1652869191374
"2010-2015",-86.3912054525954,39.9704936511339,310.41612052419,30.2964310414953
"2010-2015",-86.3909359580102,39.9704936511339,310.448210624094,30.2810377171427
"2010-2015",-86.3906664634249,39.9704936511339,310.480342943839,30.265654041369
"2010-2015",-86.3914749471807,39.9702241565487,310.346398862784,30.2896192950358
"2010-2015",-86.3914749471807,39.9699546619634,310.308683012709,30.2674179543403
"2010-2015",-86.3903969688397,39.9699546619634,310.437073351634,30.2057729857807
"2010-2015",-86.3901274742545,39.9699546619634,310.469276836605,30.1903858798747
"2010-2015",-86.3898579796692,39.9699546619634,310.501522808802,30.1750084580151
"2010-2015",-86.3912054525954,39.9696851673782,310.302952183684,30.2297929298108
"2010-2015",-86.3909359580102,39.9696851673782,310.335021645751,30.2143654730713
"2010-2015",-86.3906664634249,39.9696851673782,310.367133442674,30.1989476515954
"2010-2015",-86.3903969688397,39.9696851673782,310.399287638123,30.1835394801495
"2010-2015",-86.3912054525954,39.969415672793,310.265144911859,30.2076070127253
"2010-2015",-86.3909359580102,39.969415672793,310.29720736767,30.1921681587309
"2010-2015",-86.3906664634249,39.969415672793,310.329312196553,30.1767389355024
"2010-2015",-86.379347690845,39.9653732540144,311.140231862094,29.1988095327044
"2010-2015",-86.3790781962598,39.9653732540144,311.174134706042,29.1836336503547
"2010-2015",-86.379347690845,39.9651037594292,311.101426670023,29.1763293951344
"2010-2015",-86.3790781962598,39.9651037594292,311.135323285014,29.1611417539949
"2010-2015",-86.3820426366974,39.9634867919178,310.531580547746,29.1948747858431
"2010-2015",-86.3817731421122,39.9634867919178,310.56497965805,29.1795151377131
"2010-2015",-86.3815036475269,39.9634867919178,310.598424316731,29.1641655399489
"2010-2015",-86.3812341529417,39.9634867919178,310.631914594188,29.1488260084294
"2010-2015",-86.3809646583565,39.9634867919178,310.665450560894,29.1334965590521
"2010-2015",-86.3820426366974,39.9632172973325,310.492522693416,29.1726076916638
"2010-2015",-86.3817731421122,39.9632172973325,310.525914638542,29.1572362530018
"2010-2015",-86.3815036475269,39.9632172973325,310.559352175462,29.1418748600308
"2010-2015",-86.3812341529417,39.9632172973325,310.592835374788,29.1265235286471
"2010-2015",-86.3809646583565,39.9632172973325,310.626364307206,29.1111822747653
"2010-2015",-86.3817731421122,39.9629478027473,310.48680402725,29.1349711537289
"2010-2015",-86.3820426366974,39.9626783081621,310.414270377907,29.1281149234695
"2010-2015",-86.3418879434973,39.9521680193379,314.340059015104,26.0259837042114
"2010-2015",-86.341618448912,39.9521680193379,314.381067598077,26.0117809142459
"2010-2015",-86.3432354164234,39.9518985247526,314.093958602215,26.0737108962832
"2010-2015",-86.3429659218382,39.9518985247526,314.134666368706,26.0594325410191
"2010-2015",-86.342696427253,39.9518985247526,314.175433841279,26.0451666736002
"2010-2015",-86.3424269326677,39.9518985247526,314.216261110016,26.0309133145573
"2010-2015",-86.3421574380825,39.9518985247526,314.257148265026,26.0166724844482
